DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
71357,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23660,SAHAGUN,23660000,LOS PLACERES DE DONDE GABRIEL,DESCONECTADA,"8,89250000","-75,35556000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72255,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54480,MUTISCUA,54480000,VDA ARADITA,DESCONECTADA,"7,35000000","-72,68833333",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71515,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47245,EL BANCO,47245000,SABANAS DEL RINCON DE MALPICA,DESCONECTADA,"9,05194000","-74,02889000",2020-01-25,2021-10-24,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71271,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20295,GAMARRA,20295002,EL CONTENTO,DESCONECTADA,"8,22250000","-73,77306000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71921,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73870,VILLAHERMOSA,73870000,BUENOS AIRES,DESCONECTADA,"4,96500000","-75,09611000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71293,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20710,SAN ALBERTO,20710001,LA LLANA,DESCONECTADA,"7,72722000","-73,51750000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71142,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15755,SOCOTA,15755000,LOS MORTI�OS,DESCONECTADA,"6,06250000","-72,57472000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,825,"146,49",35,9,"27692260,00"
71064,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13440,MARGARITA,13440007,MAMONCITO,DESCONECTADA,"9,04667000","-74,26556000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,678,"142,47",39,9,"27692260,00"
71553,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,DESCONECTADA,"1,14139000","-77,21639000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72541,EMTEL,891502163-1,44,LA GUAJIRA,44001,RIOHACHA,44001003,CAMARONES,DESCONECTADA,"11,42390000","-73,06698000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1319,"34,06",5,10,"119630563,20"
71015,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05093,BETULIA,5093000,VEREDA CUCHILLON,DESCONECTADA,"6,12444000","-75,93639000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72547,EMTEL,891502163-1,44,LA GUAJIRA,44847,URIBIA,44847013,PUERTO ESTRELLA,DESCONECTADA,"12,34647000","-71,31321000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1763,"65,11",10,10,"119630563,20"
71997,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76863,VERSALLES,76863007,LA FLORIDA,DESCONECTADA,"4,66744000","-76,22964000",2019-12-11,2021-09-10,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72014,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25312,GRANADA,25312013,SAN RAIMUNDO,DESCONECTADA,"4,49806000","-74,36722000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71439,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25871,VILLAGOMEZ,25871001,CERRO AZUL,DESCONECTADA,"5,32528000","-74,21361000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71774,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70742,SAN LUIS DE SINCE,70742011,V�LEZ,DESCONECTADA,"9,83028000","-75,54000000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71272,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20295,GAMARRA,20295004,PALENQUILLO,DESCONECTADA,"8,44278000","-73,72944000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71661,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68266,ENCISO,68266000,VEREDA COCHAGA,DESCONECTADA,"6,69278000","-72,66028000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71964,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76497,OBANDO,76497005,CORREGIMIENTO MOLINA,DESCONECTADA,"4,61500000","-75,88389000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72361,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76890,YOTOCO,76890004,RAYITO - LA NEGRA,DESCONECTADA,"3,99638889","-76,37000000",2020-08-07,2022-02-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72249,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54109,BUCARASICA,54109000,EL ALTO,DESCONECTADA,"8,05166667","-72,87638889",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71995,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76834,TULUA,76834000,VEREDA MANSION,DESCONECTADA,"3,97833000","-76,07250000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71663,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,DESCONECTADA,"6,60750000","-73,28888889",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71802,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73030,AMBALEMA,73030006,LA ALDEA EL DANUBIO,DESCONECTADA,"4,80556000","-74,86139000",2019-11-27,2021-08-26,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72278,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68229,CURITI,68229000,VEREDA CUCHICUTE,DESCONECTADA,"6,56444444","-73,06111111",2020-08-06,2022-02-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71889,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624000,VEREDA GUADUAL BAJO,DESCONECTADA,"4,21583000","-75,33583000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72198,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41298,GARZON,41298019,JAGUALITO,DESCONECTADA,"2,25138889","-75,62111111",2020-08-17,2022-02-16,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72495,EMTEL,891502163-1,27,CHOCO,27810,UNION PANAMERICANA,27810000,RASPADURA,DESCONECTADA,"5,22388900","-76,64389000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,4481,"536,16",56,10,"119630563,20"
71092,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15183,CHITA,15183000,EL MORTI�AL,DESCONECTADA,"6,21194000","-72,48278000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71309,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001024,LOS CALABAZOS,DESCONECTADA,"10,71361000","-73,39944000",2019-11-23,2021-08-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71360,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23678,SAN CARLOS,23678011,VEREDA SAN MIGUEL,DESCONECTADA,"8,71889000","-75,65083000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72106,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15762,SORA,15762000,CAITOQUE,DESCONECTADA,"5,59138889","-73,42166667",2020-08-10,2022-02-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71643,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68092,BETULIA,68092003,LA PUTANA,DESCONECTADA,"6,88667000","-73,30556000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71168,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15842,UMBITA,15842000,VEREDA CHUSCAL,DESCONECTADA,"5,18528000","-73,47389000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71251,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19743,SILVIA,19743014,TUMBURAO,DESCONECTADA,"2,63944000","-76,36694000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,975,"171,14",39,9,"27692260,00"
72600,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001000,COMUNIDAD MACAQUI�O,DESCONECTADA,"1,26703500","-70,11443000",2020-10-02,2022-06-30,2022-10-30,2022-12-31,929,"39,74",6,10,"119630563,20"
71073,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,13655002,CORREGIMIENTO DE BERMUDEZ,DESCONECTADA,"8,19111000","-74,79000000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4935,"832,84",136,9,"27692260,00"
71325,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23182,CHINU,23182003,CARBONERO,DESCONECTADA,"8,96361000","-75,23583000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71578,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54125,CACOTA,54125000,CURPAGA,DESCONECTADA,"7,27111000","-72,69083000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71335,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23417,LORICA,23417022,CORREGIMIENTO VILLA CONCEPCION,DESCONECTADA,"9,21750000","-76,00556000",2019-12-13,2021-09-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72211,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47053,ARACATACA,47053000,VEREDA EL TIGRE,DESCONECTADA,"10,64277778","-74,24250000",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71101,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15293,GACHANTIVA,15293000,SAAVEDRA DE RONCANCIOS,DESCONECTADA,"5,69889000","-73,53611000",2019-12-26,2021-09-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72149,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20001,VALLEDUPAR,20001012,LOS VENADOS,DESCONECTADA,"10,00722222","-73,69555556",2020-08-16,2022-02-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72462,EMTEL,891502163-1,19,CAUCA,19698,SANTANDER DE QUILICHAO,19698007,MONDOMO,DESCONECTADA,"2,89120000","-76,55047000",2020-10-04,2022-06-30,2022-10-30,2022-12-31,111,"5,60",0,10,"119630563,20"
71580,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54172,CHINACOTA,54172001,LA NUEVA DONJUANA,DESCONECTADA,"7,63417000","-72,57694000",2019-12-03,2021-09-02,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71481,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41530,PALESTINA,41530000,VEREDA EL QUEBRADON,DESCONECTADA,"1,75611000","-76,09667000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71664,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68296,GALAN,68296000,GALAN,DESCONECTADA,"6,60750000","-73,28888889",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71749,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70215,COROZAL,70215009,HATO NUEVO,DESCONECTADA,"9,17667000","-75,18917000",2019-12-31,2021-09-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71656,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68235,EL CARMEN DE CHUCURI,68235000,EL VERGEL,DESCONECTADA,"6,66611000","-73,48083000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71909,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73678,SAN LUIS,73678000,SAN LUIS,DESCONECTADA,"4,02361111","-75,14888889",2020-01-31,2021-10-30,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72321,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73671,SALDA�A,73671008,LA ESPERANZA,DESCONECTADA,"3,92083333","-75,03972222",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72420,EMTEL,891502163-1,13,BOLIVAR,13001,CARTAGENA,13001017,Santa Cruz del Islote,DESCONECTADA,"9,78611200","-75,85929000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,2863,"165,73",22,10,"119630563,20"
71316,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23068,AYAPEL,23068015,LAS DELICIAS,DESCONECTADA,"8,26694000","-75,20083000",2019-12-01,2021-08-31,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71897,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73675,SAN ANTONIO,73675000,EL SILENCIO,DESCONECTADA,"4,09667000","-75,39028000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71851,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73411,LIBANO,73411000,TIERRA ADENTRO,DESCONECTADA,"4,87167000","-75,04222000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71559,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52001,PASTO,52001000,SANTA ISABEL,DESCONECTADA,"1,14139000","-77,21639000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72146,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20750,SAN DIEGO,20750007,CGTO LAS PITILLAS,DESCONECTADA,"10,28722222","-73,20888889",2020-08-18,2022-02-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72288,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68855,VALLE DE SAN JOSE,68855000,SAN ISIDRO,DESCONECTADA,"6,45194000","-73,10806000",2020-08-07,2022-02-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71805,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73043,ANZOATEGUI,73043000,INSP. POLICIA PALOMAR,DESCONECTADA,"4,60028000","-75,17639000",2019-11-29,2021-08-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71169,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15842,UMBITA,15842000,VEREDA CHUSCAL,DESCONECTADA,"5,18528000","-73,47389000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71003,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05031,AMALFI,5031004,PORTACHUELO,DESCONECTADA,"6,99556000","-75,04056000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71467,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41396,LA PLATA,41396000,EL CARMELO,DESCONECTADA,"2,39397000","-75,82733000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72466,EMTEL,891502163-1,19,CAUCA,19548,PIENDAMO,19548001,TUNIA,DESCONECTADA,"2,67688900","-76,53360000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,931,"11,73",2,10,"119630563,20"
72417,EMTEL,891502163-1,11,BOGOTA,11001,"BOGOTA, D.C.",11001015,QUIBA BAJO,DESCONECTADA,"4,52792800","-74,16632000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3765,"254,41",35,10,"119630563,20"
71234,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19517,PAEZ,19517000,VEREDA CHICAQUIU,DESCONECTADA,"2,79166000","-76,06166000",2020-04-06,2022-01-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71437,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25862,VERGARA,25862000,PE�A BLANCA,DESCONECTADA,"5,19028000","-74,32250000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72367,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54109,BUCARASICA,54109003,LA SAN JUANA,DESCONECTADA,"8,07666667","-72,83944444",2020-08-19,2022-02-18,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71681,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68406,LEBRIJA,68406003,VEREDA EL LIBANO,DESCONECTADA,"7,22944000","-73,31194000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71850,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73411,LIBANO,73411002,CONVENIO,DESCONECTADA,"4,89889000","-75,00194000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71718,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68684,SAN JOSE DE MIRANDA,68684000,VEREDA ANCHICUTA,DESCONECTADA,"6,63806000","-72,71361000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71953,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76318,GUACARI,76318020,VEREDA ALTO DE LA JULIA,DESCONECTADA,"3,80333000","-76,23778000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72262,RED DE INGENIERIA S.A.S.,804012847-1,63,QUINDIO,63272,FILANDIA,63272000,EL VIGILANTE,DESCONECTADA,"4,62555556","-75,69527778",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71051,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,13244002,GUAMANGA # 1,DESCONECTADA,"9,79194000","-75,26972000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2960,"525,75",97,9,"27692260,00"
71834,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73270,FALAN,73270000,VEREDA ALTO DEL ROMPE,DESCONECTADA,"5,05571000","-75,01398000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72025,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68092,BETULIA,68092008,SAN RAFAEL,DESCONECTADA,"7,11694000","-73,43556000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71286,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20570,PUEBLO BELLO,20570000,CAMPO ALEGRE,DESCONECTADA,"10,41472000","-73,58917000",2020-01-23,2021-10-22,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71528,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50577,PUERTO LLERAS,50577003,CASIBARE,DESCONECTADA,"3,21556000","-72,98583000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71531,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50590,PUERTO RICO,50590000,VEREDA LA SULTANA,DESCONECTADA,"2,97972000","-73,16361000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71211,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19364,JAMBALO,19364006,LOMA GRUESA,DESCONECTADA,"2,98556000","-76,31222000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,3325,"466,71",92,9,"27692260,00"
71833,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73268,ESPINAL,73268000,LA JOYA,DESCONECTADA,"4,20194444","-74,91500000",2019-11-26,2021-08-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72498,EMTEL,891502163-1,27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,COMUNIDAD SANTA MARIA DE PANGALA,DESCONECTADA,"4,23638000","-77,01861000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,1480,"58,50",7,10,"119630563,20"
71346,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23001,MONTERIA,23001002,PALOTAL,DESCONECTADA,"8,76250000","-75,85000000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71793,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73026,ALVARADO,73026000,VEREDA CABECERA DEL LLANO,DESCONECTADA,"4,66806000","-74,98917000",2019-11-28,2021-08-27,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72602,EMTEL,891502163-1,97,VAUPES,97001,MITU,97001001,COMUNIDAD BOCOA - QUERARI,DESCONECTADA,",11948000","-70,19168000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,517,"22,00",1,10,"119630563,20"
71469,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41396,LA PLATA,41396005,VILLA LOSADA,DESCONECTADA,"2,27833000","-76,07917000",2019-12-10,2021-09-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71480,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41524,PALERMO,41524004,OSPINA P�REZ,DESCONECTADA,"2,87891000","-75,54755000",2019-11-26,2021-08-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71804,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73043,ANZOATEGUI,73043001,LISBOA,DESCONECTADA,"4,57556000","-75,13500000",2019-11-29,2021-08-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72226,RED DE INGENIERIA S.A.S.,804012847-1,50,META,50573,PUERTO LOPEZ,50573013,EL TIGRE,DESCONECTADA,"4,12722222","-73,14916667",2020-08-07,2022-02-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71790,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73026,ALVARADO,73026001,CALDAS VIEJO,DESCONECTADA,"4,65278000","-74,92833000",2019-12-01,2021-08-31,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71194,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19110,BUENOS AIRES,19110000,VEREDA BRISAS DE MARILOPEZ,DESCONECTADA,"3,08861000","-76,69861000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4732,"304,28",84,9,"27692260,00"
71687,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68425,MACARAVITA,68425004,LAS HUERTAS,DESCONECTADA,"6,50528000","-72,62528000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71376,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25148,CAPARRAPI,25148007,C�RDOBA,DESCONECTADA,"5,39583000","-74,54805000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4626,"587,75",127,9,"27692260,00"
71801,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73030,AMBALEMA,73030002,CHORRILLO,DESCONECTADA,"4,84167000","-74,80278000",2019-11-27,2021-08-26,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71022,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05154,CAUCASIA,5154012,SANTA ROSITA,DESCONECTADA,"7,92167000","-75,32639000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72012,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25200,COGUA,2520000,EL ALTICO,DESCONECTADA,"5,07056000","-73,97000000",2019-12-15,2021-09-14,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72502,EMTEL,891502163-1,27,CHOCO,27810,UNION PANAMERICANA,27810002,LA YE,DESCONECTADA,"5,30861100","-76,63306000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1380,"154,98",13,10,"119630563,20"
71461,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41359,ISNOS,41359003,EL SALTO DE BORDONES,DESCONECTADA,"2,00444000","-76,16500000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71454,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41298,GARZON,41298001,EL RECREO,DESCONECTADA,"2,12306000","-75,60750000",2019-12-26,2021-09-25,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71787,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73024,ALPUJARRA,73024006,ACHIRAL,DESCONECTADA,"3,35385000","-74,90333000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71513,RED DE INGENIERIA S.A.S.,804012847-1,47,MAGDALENA,47245,EL BANCO,47245014,TAMALAMEQUITO,DESCONECTADA,"9,02833000","-74,07111000",2019-11-29,2021-08-28,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71184,RED DE INGENIERIA S.A.S.,804012847-1,85,CASANARE,85162,MONTERREY,85162004,EL GUAFAL,DESCONECTADA,"4,82111000","-72,75389000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,6340,"816,47",148,9,"27692260,00"
71294,RED DE INGENIERIA S.A.S.,804012847-1,20,CESAR,20710,SAN ALBERTO,20710008,PUERTO CARRE�O,DESCONECTADA,"7,71028000","-73,43222000",2019-12-14,2021-09-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72243,RED DE INGENIERIA S.A.S.,804012847-1,52,NARI�O,52788,TANGUA,52788000,VDA EL TABLON OBRAJE,DESCONECTADA,"1,06944444","-77,41944444",2020-08-14,2022-02-13,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71192,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19110,BUENOS AIRES,19110029,LA ESPERANZA,DESCONECTADA,"3,10083000","-76,68500000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,593,"60,18",20,9,"27692260,00"
71429,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25839,UBALA,25839000,BETANIA,DESCONECTADA,"4,78611000","-73,45667000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,1198,"139,00",57,9,"27692260,00"
